,Order_ID,Order_Date,Order_YearMonth,Retailer_ID,Product_SKU,Product_Price,Product_Cost, Order_Quantity ,Sales_Amount,Cost_of_Goods_Sold,Product_Discount,Profit,Profit_Margin
7988,7989,2021-10-13,2021-10-01,661,MS07-L-Black,12,5.1,5,60,25.5,0.29411764705882354,34.5,0.575
7989,7990,2021-10-14,2021-10-01,132,WH05-L-Orange,20,15.01,17,340,255.17,0.5238095238095238,84.83000000000001,0.24950000000000003
7990,7991,2021-10-14,2021-10-01,768,MSH12-33-Gray,26,14.909999999999998,6,156,89.46,0.3953488372093023,66.54,0.4265384615384616
7991,7992,2021-10-14,2021-10-01,476,MH11-S-White,43,19.259999999999998,10,430,192.6,0.044444444444444446,237.4,0.552093023255814
7992,7993,2021-10-14,2021-10-01,521,MS01-M-Yellow,11,8.04,33,363,265.32,0.56,97.68,0.2690909090909091
7993,7994,2021-10-14,2021-10-01,617,MJ06-L-Purple,62,26.2,29,1798,759.8,0.03125,1038.2,0.5774193548387097
7994,7995,2021-10-14,2021-10-01,595,MT11-M-Blue,24,10.75,33,792,354.75,0.04,437.25,0.5520833333333334
7995,7996,2021-10-15,2021-10-01,277,MH04-M-Yellow,43,13.92,11,473,153.12,0.0,319.88,0.6762790697674419
7996,7997,2021-10-15,2021-10-01,47,MS07-M-White,14,9.94,49,686,487.06,0.391304347826087,198.94,0.29
7997,7998,2021-10-15,2021-10-01,245,WB05-M-Orange,30,8.7,31,930,269.7,0.0,660.3,0.71
7998,7999,2021-10-16,2021-10-01,236,WB04-S-Purple,23,9.09,19,437,172.71,0.17857142857142858,264.28999999999996,0.604782608695652
7999,8000,2021-10-16,2021-10-01,615,WH10-M-Yellow,33,10.69,32,1056,342.08,0.0,713.9200000000001,0.6760606060606061
8000,8001,2021-10-16,2021-10-01,161,MP09-34-Red,43,24.08,6,258,144.48,0.17307692307692307,113.52000000000001,0.44000000000000006
8001,8002,2021-10-16,2021-10-01,39,MSH03-33-Green,32,14.46,39,1248,563.94,0.28888888888888886,684.06,0.548125
8002,8003,2021-10-16,2021-10-01,261,MJ09-XL-Blue,50,32.830000000000005,18,900,590.94,0.15254237288135594,309.05999999999995,0.3433999999999999
8003,8004,2021-10-16,2021-10-01,507,MS03-XS-Gray,7,4.54,27,189,122.58,0.72,66.42,0.3514285714285714
8004,8005,2021-10-16,2021-10-01,727,MS10-L-Red,21,11.969999999999999,12,252,143.64,0.0,108.36000000000001,0.43000000000000005
8005,8006,2021-10-16,2021-10-01,459,WB05-S-Orange,14,6.859999999999999,11,154,75.46,0.5333333333333333,78.54,0.51
8006,8007,2021-10-16,2021-10-01,454,MP02-34-Blue,46,17.509999999999998,39,1794,682.89,0.09803921568627451,1111.1100000000001,0.6193478260869566
8007,8008,2021-10-16,2021-10-01,445,MT04-M-Blue,18,10.9,19,342,207.1,0.28,134.9,0.3944444444444445
8008,8009,2021-10-16,2021-10-01,57,WH01-XL-Orange,43,15.35,5,215,76.75,0.044444444444444446,138.25,0.6430232558139535
8009,8010,2021-10-16,2021-10-01,637,MH04-S-Yellow,32,13.29,50,1600,664.5,0.28888888888888886,935.5,0.5846875
8010,8011,2021-10-16,2021-10-01,499,MJ03-M-Red,42,21.74,1,42,21.74,0.35384615384615387,20.26,0.4823809523809524
8011,8012,2021-10-16,2021-10-01,275,MT09-S-Blue,16,6.17,14,224,86.38,0.30434782608695654,137.62,0.614375
8012,8013,2021-10-17,2021-10-01,358,MH08-L-Brown,30,11.03,28,840,308.84,0.3023255813953488,531.1600000000001,0.6323333333333334
8013,8014,2021-10-17,2021-10-01,63,MS11-L-Green,5,2.1,12,60,25.2,0.7368421052631579,34.8,0.58
8014,8015,2021-10-17,2021-10-01,282,WH04-M-Orange,30,10.66,24,720,255.84,0.09090909090909091,464.15999999999997,0.6446666666666666
8015,8016,2021-10-17,2021-10-01,149,MP06-36-Green,50,20.81,22,1100,457.82,0.05660377358490566,642.1800000000001,0.5838000000000001
8016,8017,2021-10-17,2021-10-01,170,WH09-M-Purple,45,12.74,2,90,25.48,0.0,64.52,0.7168888888888888
8017,8018,2021-10-17,2021-10-01,502,MSH11-34-Red,29,13.88,18,522,249.84,0.30952380952380953,272.15999999999997,0.5213793103448275
8018,8019,2021-10-18,2021-10-01,405,WB04-XS-Purple,15,9.29,50,750,464.5,0.5,285.5,0.38066666666666665
8019,8020,2021-10-18,2021-10-01,376,WB04-S-Purple,20,9.09,39,780,354.51,0.2857142857142857,425.49,0.5455
8020,8021,2021-10-18,2021-10-01,99,MSH07-33-Purple,43,28.81,39,1677,1123.59,0.0,553.4100000000001,0.33000000000000007
8021,8022,2021-10-18,2021-10-01,63,WH03-S-Green,21,9.45,18,378,170.1,0.46153846153846156,207.9,0.55
8022,8023,2021-10-18,2021-10-01,296,MSH07-32-Black,39,15.990000000000002,43,1677,687.57,0.13333333333333333,989.43,0.59
8023,8024,2021-10-19,2021-10-01,148,MS08-XL-Red,19,7.779999999999999,17,323,132.26,0.13636363636363635,190.74,0.5905263157894737
8024,8025,2021-10-19,2021-10-01,62,MS07-XS-Black,17,9.12,49,833,446.88,0.32,386.12,0.4635294117647059
8025,8026,2021-10-19,2021-10-01,395,MJ01-S-Yellow,47,22.1,35,1645,773.5,0.25396825396825395,871.5,0.5297872340425532
8026,8027,2021-10-20,2021-10-01,698,MP12-34-Red,35,21.7,43,1505,933.1,0.3,571.9,0.38
8027,8028,2021-10-20,2021-10-01,282,MSH04-32-Gray,32,14.26,36,1152,513.36,0.28888888888888886,638.64,0.554375
8028,8029,2021-10-20,2021-10-01,665,MSH07-34-Black,42,15.219999999999999,11,462,167.42,0.06666666666666667,294.58000000000004,0.6376190476190478
8029,8030,2021-10-20,2021-10-01,596,MH13-S-Lavender,33,10.76,9,297,96.84,0.23255813953488372,200.16,0.673939393939394
8030,8031,2021-10-21,2021-10-01,322,MH03-S-Red,21,14.309999999999999,42,882,601.02,0.5227272727272727,280.98,0.3185714285714286
8031,8032,2021-10-21,2021-10-01,429,MS12-S-Pink,7,7.64,7,49,53.48,0.72,-4.479999999999997,-0.09142857142857136
8032,8033,2021-10-21,2021-10-01,69,MS03-S-Pink,6,7.640000000000001,5,30,38.2,0.75,-8.200000000000003,-0.27333333333333343
8033,8034,2021-10-21,2021-10-01,467,WB02-L-Orange,17,7.21,34,578,245.14,0.37037037037037035,332.86,0.5758823529411765
8034,8035,2021-10-21,2021-10-01,398,MJ09-XS-Blue,44,25.330000000000002,34,1496,861.22,0.2786885245901639,634.78,0.4243181818181818
8035,8036,2021-10-21,2021-10-01,490,MS07-S-Pink,6,5.52,24,144,132.48,0.75,11.52000000000001,0.08000000000000007
8036,8037,2021-10-21,2021-10-01,242,WH04-L-Purple,32,12.09,31,992,374.79,0.2727272727272727,617.21,0.6221875
8037,8038,2021-10-22,2021-10-01,188,MS10-S-Black,15,8.25,6,90,49.5,0.4,40.5,0.45
8038,8039,2021-10-22,2021-10-01,269,MSH03-32-Pink,29,15.22,8,232,121.76,0.35555555555555557,110.24,0.47517241379310343
8039,8040,2021-10-22,2021-10-01,639,MP12-36-Black,51,20.5,10,510,205.0,0.0,305.0,0.5980392156862745
8040,8041,2021-10-22,2021-10-01,592,MH08-XL-Purple,30,14.070000000000002,21,630,295.47,0.1891891891891892,334.53,0.5309999999999999
8041,8042,2021-10-23,2021-10-01,408,MH12-XS-Red,32,12.93,46,1472,594.78,0.2727272727272727,877.22,0.5959375
8042,8043,2021-10-23,2021-10-01,455,MSH06-32-Red,45,11.56,32,1440,369.92,0.0,1070.08,0.7431111111111111
8043,8044,2021-10-23,2021-10-01,500,MH02-S-Blue,36,13.809999999999999,38,1368,524.78,0.2,843.22,0.6163888888888889
8044,8045,2021-10-23,2021-10-01,116,MJ01-M-Yellow,50,23.86,9,450,214.74,0.1935483870967742,235.26,0.5227999999999999
8045,8046,2021-10-23,2021-10-01,571,WH02-XL-Green,29,12.81,35,1015,448.35,0.3409090909090909,566.65,0.5582758620689655
8046,8047,2021-10-23,2021-10-01,773,MT10-L-Yellow,19,10.97,50,950,548.5,0.20833333333333334,401.5,0.4226315789473684
8047,8048,2021-10-23,2021-10-01,268,MH02-S-Blue,32,13.809999999999999,40,1280,552.4,0.28888888888888886,727.6,0.5684375
8048,8049,2021-10-23,2021-10-01,256,MT12-XL-Blue,19,8.53,34,646,290.02,0.20833333333333334,355.98,0.5510526315789473
8049,8050,2021-10-23,2021-10-01,744,MH11-M-Orange,44,20.189999999999998,39,1716,787.41,0.0,928.59,0.5411363636363636
8050,8051,2021-10-24,2021-10-01,566,MS01-M-Brown,13,6.6499999999999995,43,559,285.95,0.43478260869565216,273.05,0.4884615384615385
8051,8052,2021-10-24,2021-10-01,61,WH10-M-Yellow,20,10.69,29,580,310.01,0.3939393939393939,269.99,0.4655
8052,8053,2021-10-24,2021-10-01,156,MS06-XL-Blue,10,5.05,42,420,212.1,0.4117647058823529,207.9,0.495
8053,8054,2021-10-24,2021-10-01,630,MJ01-L-Red,57,18.95,23,1311,435.85,0.05,875.15,0.6675438596491228
8054,8055,2021-10-24,2021-10-01,624,MS02-S-Black,14,7.25,16,224,116.0,0.3,108.0,0.48214285714285715
8055,8056,2021-10-24,2021-10-01,116,MP08-36-Green,32,13.569999999999999,14,448,189.98,0.4074074074074074,258.02,0.5759375
8056,8057,2021-10-24,2021-10-01,33,MJ01-S-Red,54,25.849999999999998,19,1026,491.15,0.16923076923076924,534.85,0.5212962962962964
8057,8058,2021-10-24,2021-10-01,407,MS01-S-Black,20,5.17,9,180,46.53,0.16666666666666666,133.47,0.7415
8058,8059,2021-10-25,2021-10-01,575,WH01-XL-Orange,45,15.35,7,315,107.45,0.0,207.55,0.658888888888889
8059,8060,2021-10-25,2021-10-01,55,MSH08-33-Blue,42,21.0,24,1008,504.0,0.023255813953488372,504.0,0.5
8060,8061,2021-10-25,2021-10-01,665,MJ02-L-Green,63,25.04,26,1638,651.04,0.03076923076923077,986.96,0.6025396825396826
8061,8062,2021-10-25,2021-10-01,749,MT01-S-Gray,16,6.04,31,496,187.24,0.36,308.76,0.6224999999999999
8062,8063,2021-10-25,2021-10-01,752,MSH11-33-Red,29,11.790000000000001,20,580,235.8,0.14705882352941177,344.2,0.5934482758620689
8063,8064,2021-10-25,2021-10-01,692,MH13-XL-Green,36,9.18,10,360,91.8,0.16279069767441862,268.2,0.745
8064,8065,2021-10-26,2021-10-01,453,MP02-33-Red,52,21.97,50,2600,1098.5,0.0,1501.5,0.5775
8065,8066,2021-10-26,2021-10-01,552,MP04-32-Black,38,10.31,8,304,82.48,0.2692307692307692,221.51999999999998,0.7286842105263157
8066,8067,2021-10-26,2021-10-01,336,MT10-XS-Yellow,25,8.99,1,25,8.99,0.0,16.009999999999998,0.6404
8067,8068,2021-10-26,2021-10-01,369,MJ10-S-Red,43,26.080000000000002,26,1118,678.08,0.2711864406779661,439.91999999999996,0.39348837209302323
8068,8069,2021-10-26,2021-10-01,524,MJ02-S-Green,54,34.68,46,2484,1595.28,0.11475409836065574,888.72,0.3577777777777778
8069,8070,2021-10-26,2021-10-01,425,MSH09-32-Green,30,14.12,38,1140,536.56,0.3181818181818182,603.44,0.5293333333333334
8070,8071,2021-10-26,2021-10-01,639,MSH01-33-Red,25,13.11,41,1025,537.51,0.4318181818181818,487.49,0.4756
8071,8072,2021-10-26,2021-10-01,501,MP06-32-Green,41,26.65,47,1927,1252.55,0.16326530612244897,674.45,0.35000000000000003
8072,8073,2021-10-26,2021-10-01,172,MH12-M-Green,35,12.64,20,700,252.8,0.18604651162790697,447.2,0.6388571428571428
8073,8074,2021-10-27,2021-10-01,152,WH05-XL-Purple,24,15.76,16,384,252.16,0.38461538461538464,131.84,0.3433333333333333
8074,8075,2021-10-27,2021-10-01,528,MJ01-M-Yellow,53,23.86,42,2226,1002.12,0.14516129032258066,1223.88,0.5498113207547171
8075,8076,2021-10-27,2021-10-01,131,WB05-S-Purple,19,5.41,42,798,227.22,0.3448275862068966,570.78,0.7152631578947368
8076,8077,2021-10-27,2021-10-01,268,MS06-XL-Green,16,5.4399999999999995,13,208,70.72,0.30434782608695654,137.28,0.66
8077,8078,2021-10-27,2021-10-01,201,MJ10-XS-Black,62,33.48,30,1860,1004.4,0.0,855.6,0.46
8078,8079,2021-10-27,2021-10-01,545,MS02-S-Blue,11,4.07,36,396,146.52,0.56,249.48,0.63
8079,8080,2021-10-27,2021-10-01,420,MSH10-33-Green,41,17.54,50,2050,877.0,0.0,1173.0,0.5721951219512195
8080,8081,2021-10-27,2021-10-01,351,MP09-36-Blue,49,14.21,24,1176,341.04,0.10909090909090909,834.96,0.7100000000000001
8081,8082,2021-10-28,2021-10-01,390,MS08-L-Blue,8,3.7600000000000002,18,144,67.68,0.5,76.32,0.5299999999999999
8082,8083,2021-10-28,2021-10-01,658,WB05-L-Purple,10,6.99,28,280,195.72,0.5238095238095238,84.28,0.301
8083,8084,2021-10-28,2021-10-01,544,MSH09-36-Green,37,15.64,28,1036,437.92,0.17777777777777778,598.0799999999999,0.5772972972972972
8084,8085,2021-10-28,2021-10-01,196,MSH10-36-Blue,31,12.090000000000002,33,1023,398.97,0.3111111111111111,624.03,0.61
8085,8086,2021-10-28,2021-10-01,650,MJ03-M-Red,56,21.740000000000002,10,560,217.4,0.13846153846153847,342.6,0.6117857142857144
8086,8087,2021-10-28,2021-10-01,440,MH06-XL-Blue,24,12.840000000000002,48,1152,616.32,0.45454545454545453,535.68,0.46499999999999997
8087,8088,2021-10-28,2021-10-01,386,WH03-L-Purple,43,12.95,15,645,194.25,0.0,450.75,0.6988372093023256
8088,8089,2021-10-28,2021-10-01,552,MH13-M-Lavender,22,9.67,39,858,377.13,0.5111111111111111,480.87,0.5604545454545454
8089,8090,2021-10-28,2021-10-01,160,MS04-XL-Orange,16,10.27,35,560,359.45,0.2727272727272727,200.55,0.358125
8090,8091,2021-10-28,2021-10-01,417,MT02-S-Gray,20,11.6,5,100,58.0,0.0,42.0,0.42
8091,8092,2021-10-28,2021-10-01,384,MJ04-XS-Blue,54,27.0,16,864,432.0,0.0847457627118644,432.0,0.5
8092,8093,2021-10-28,2021-10-01,407,MH13-S-Lavender,23,10.76,23,529,247.48,0.46511627906976744,281.52,0.5321739130434783
8093,8094,2021-10-28,2021-10-01,263,MS06-S-Blue,25,10.0,19,475,190.0,0.0,285.0,0.6
8094,8095,2021-10-28,2021-10-01,140,MSH06-32-Gray,42,21.84,39,1638,851.76,0.0,786.24,0.48
8095,8096,2021-10-28,2021-10-01,360,MP10-33-Blue,51,28.77,28,1428,805.56,0.03773584905660377,622.44,0.4358823529411765
8096,8097,2021-10-28,2021-10-01,42,MJ07-S-Yellow,59,26.67,3,177,80.01,0.06349206349206349,96.99,0.5479661016949152
8097,8098,2021-10-29,2021-10-01,46,MJ03-L-Green,51,22.09,44,2244,971.96,0.2153846153846154,1272.04,0.5668627450980392
8098,8099,2021-10-29,2021-10-01,43,WB04-S-Purple,28,9.09,13,364,118.17,0.0,245.82999999999998,0.6753571428571428
8099,8100,2021-10-29,2021-10-01,89,MT09-L-Blue,20,8.86,8,160,70.88,0.16666666666666666,89.12,0.557
8100,8101,2021-10-29,2021-10-01,695,MH08-XS-Red,43,19.69,2,86,39.38,0.0,46.62,0.5420930232558139
8101,8102,2021-10-29,2021-10-01,608,MH07-S-Black,32,11.81,49,1568,578.69,0.2727272727272727,989.31,0.6309374999999999
8102,8103,2021-10-29,2021-10-01,362,WB02-XL-Orange,19,7.83,25,475,195.75,0.36666666666666664,279.25,0.5878947368421052
8103,8104,2021-10-30,2021-10-01,39,MS12-S-Blue,18,5.04,18,324,90.72,0.18181818181818182,233.28,0.72
8104,8105,2021-10-30,2021-10-01,179,MH01-XL-Orange,23,10.58,44,1012,465.52,0.425,546.48,0.54
8105,8106,2021-10-30,2021-10-01,13,MH06-M-Purple,39,18.72,44,1716,823.68,0.0,892.32,0.52
8106,8107,2021-10-30,2021-10-01,257,MT01-L-Gray,22,9.75,37,814,360.75,0.043478260869565216,453.25,0.5568181818181818
8107,8108,2021-10-30,2021-10-01,194,MJ02-L-Red,49,22.59,36,1764,813.24,0.20967741935483872,950.76,0.5389795918367347
8108,8109,2021-10-30,2021-10-01,379,MS10-XS-Red,25,7.630000000000001,45,1125,343.35,0.0,781.65,0.6948
8109,8110,2021-10-30,2021-10-01,758,MSH10-32-Blue,26,10.66,22,572,234.52,0.2972972972972973,337.48,0.5900000000000001
8110,8111,2021-10-30,2021-10-01,705,MS10-XS-Red,23,7.630000000000001,45,1035,343.35,0.08,691.65,0.6682608695652174
8111,8112,2021-10-31,2021-10-01,34,WH09-XS-Red,21,6.3,40,840,252.0,0.46153846153846156,588.0,0.7
8112,8113,2021-11-01,2021-11-01,173,MH12-M-Green,43,12.64,6,258,75.84,0.0,182.16,0.706046511627907
8113,8114,2021-11-01,2021-11-01,230,MH09-XS-Blue,39,15.02,50,1950,751.0,0.07142857142857142,1199.0,0.6148717948717949
8114,8115,2021-11-01,2021-11-01,68,MSH07-33-Blue,30,19.23,42,1260,807.66,0.3333333333333333,452.34000000000003,0.35900000000000004
8115,8116,2021-11-02,2021-11-01,93,MP11-34-Brown,39,18.73,3,117,56.19,0.2777777777777778,60.81,0.5197435897435898
8116,8117,2021-11-02,2021-11-01,139,MS11-XS-Green,16,5.08,23,368,116.84,0.0,251.16,0.6825
8117,8118,2021-11-03,2021-11-01,394,MJ06-XL-Green,62,22.94,8,496,183.52,0.046153846153846156,312.48,0.63
8118,8119,2021-11-03,2021-11-01,30,MSH03-36-Blue,40,22.4,32,1280,716.8,0.0,563.2,0.44000000000000006
8119,8120,2021-11-03,2021-11-01,522,MT09-L-Blue,18,8.86,22,396,194.92,0.25,201.08,0.5077777777777778
8120,8121,2021-11-04,2021-11-01,326,MJ02-M-Red,63,29.93,25,1575,748.25,0.0,826.75,0.5249206349206349
8121,8122,2021-11-04,2021-11-01,367,MSH12-32-Pink,43,12.040000000000001,17,731,204.68,0.0,526.3199999999999,0.7199999999999999
8122,8123,2021-11-04,2021-11-01,509,MP05-36-Black,36,16.2,14,504,226.8,0.2653061224489796,277.2,0.5499999999999999
8123,8124,2021-11-04,2021-11-01,657,WH02-L-Orange,32,17.96,34,1088,610.64,0.28888888888888886,477.36,0.43875000000000003
8124,8125,2021-11-04,2021-11-01,695,MS10-XL-Blue,8,5.94,32,256,190.08,0.68,65.91999999999999,0.25749999999999995
8125,8126,2021-11-05,2021-11-01,645,MH10-M-Black,24,8.450000000000001,19,456,160.55,0.45454545454545453,295.45,0.6479166666666667
8126,8127,2021-11-05,2021-11-01,434,WH04-XL-Blue,34,11.17,6,204,67.02,0.10526315789473684,136.98000000000002,0.6714705882352942
8127,8128,2021-11-05,2021-11-01,112,MH12-M-Green,27,12.64,38,1026,480.32,0.37209302325581395,545.6800000000001,0.5318518518518519
8128,8129,2021-11-06,2021-11-01,324,MSH04-32-Pink,25,17.03,5,125,85.15,0.40476190476190477,39.849999999999994,0.3188
8129,8130,2021-11-06,2021-11-01,284,MSH08-34-Black,45,16.94,18,810,304.92,0.0,505.08,0.6235555555555555
8130,8131,2021-11-06,2021-11-01,222,WH01-M-Purple,37,15.02,29,1073,435.58,0.13953488372093023,637.4200000000001,0.5940540540540541
8131,8132,2021-11-06,2021-11-01,656,MJ03-S-Red,63,33.940000000000005,26,1638,882.44,0.0,755.56,0.4612698412698412
8132,8133,2021-11-06,2021-11-01,382,MH02-XS-Purple,29,18.29,31,899,566.99,0.3409090909090909,332.01,0.3693103448275862
8133,8134,2021-11-06,2021-11-01,285,WH03-L-Red,41,16.93,28,1148,474.04,0.046511627906976744,673.96,0.5870731707317074
8134,8135,2021-11-07,2021-11-01,358,WB02-XL-Blue,27,10.53,21,567,221.13,0.0,345.87,0.61
8135,8136,2021-11-07,2021-11-01,520,WH04-XL-Blue,38,11.17,25,950,279.25,0.0,670.75,0.7060526315789474
8136,8137,2021-11-07,2021-11-01,263,MH02-XL-Purple,24,11.040000000000001,29,696,320.16,0.4666666666666667,375.84,0.5399999999999999
8137,8138,2021-11-07,2021-11-01,168,MH13-M-Green,20,12.61,19,380,239.59,0.5555555555555556,140.41,0.3695
8138,8139,2021-11-07,2021-11-01,172,MS08-M-Black,13,8.32,7,91,58.24,0.48,32.76,0.36
8139,8140,2021-11-07,2021-11-01,113,MSH08-33-Blue,42,21.0,15,630,315.0,0.023255813953488372,315.0,0.5
8140,8141,2021-11-08,2021-11-01,358,MJ08-S-Pink,55,27.33,1,55,27.33,0.09836065573770492,27.67,0.5030909090909091
8141,8142,2021-11-08,2021-11-01,135,MJ02-S-Red,57,27.19,47,2679,1277.93,0.03389830508474576,1401.07,0.5229824561403509
8142,8143,2021-11-08,2021-11-01,768,WB02-XL-Yellow,17,6.46,36,612,232.56,0.41379310344827586,379.44,0.62
8143,8144,2021-11-08,2021-11-01,248,MSH11-34-Red,32,13.88,12,384,166.56,0.23809523809523808,217.44,0.56625
8144,8145,2021-11-08,2021-11-01,405,MSH01-34-Black,33,17.5,15,495,262.5,0.23255813953488372,232.5,0.4696969696969697
8145,8146,2021-11-08,2021-11-01,163,MH11-L-White,34,16.93,42,1428,711.06,0.20930232558139536,716.94,0.5020588235294118
8146,8147,2021-11-08,2021-11-01,251,MJ06-M-Blue,64,17.86,1,64,17.86,0.015384615384615385,46.14,0.7209375
8147,8148,2021-11-08,2021-11-01,722,WH03-M-Green,40,17.0,16,640,272.0,0.0,368.0,0.575
8148,8149,2021-11-08,2021-11-01,394,MH02-XS-Purple,44,18.29,27,1188,493.83,0.0,694.1700000000001,0.5843181818181818
8149,8150,2021-11-08,2021-11-01,378,MP09-32-Pink,31,15.33,6,186,91.98,0.41509433962264153,94.02,0.5054838709677419
8150,8151,2021-11-08,2021-11-01,648,MS01-XL-Yellow,11,6.44,16,176,103.04,0.5,72.96,0.4145454545454545
8151,8152,2021-11-08,2021-11-01,705,MS06-XL-Blue,17,5.05,20,340,101.0,0.0,239.0,0.7029411764705882
8152,8153,2021-11-09,2021-11-01,416,MJ06-S-Blue,54,27.12,17,918,461.04,0.14285714285714285,456.96,0.49777777777777776
8153,8154,2021-11-09,2021-11-01,370,MT03-XL-Blue,20,8.2,32,640,262.4,0.2,377.6,0.5900000000000001
8154,8155,2021-11-09,2021-11-01,439,MSH12-33-Red,28,15.36,24,672,368.64,0.3488372093023256,303.36,0.45142857142857146
8155,8156,2021-11-09,2021-11-01,726,MP02-34-Gray,52,18.69,44,2288,822.36,0.0,1465.6399999999999,0.640576923076923
8156,8157,2021-11-09,2021-11-01,380,MP01-34-Purple,54,22.22,41,2214,911.02,0.0,1302.98,0.5885185185185186
8157,8158,2021-11-09,2021-11-01,482,MS04-M-Black,24,12.0,12,288,144.0,0.0,144.0,0.5
8158,8159,2021-11-10,2021-11-01,200,WH01-XS-Purple,41,27.47,49,2009,1346.03,0.0,662.97,0.33
8159,8160,2021-11-11,2021-11-01,503,MS08-M-Blue,14,5.63,41,574,230.83,0.44,343.16999999999996,0.5978571428571428
8160,8161,2021-11-11,2021-11-01,753,MJ07-XS-Red,58,29.11,43,2494,1251.73,0.06451612903225806,1242.27,0.49810344827586206
8161,8162,2021-11-11,2021-11-01,81,WH04-XS-Purple,37,18.34,19,703,348.46,0.02631578947368421,354.54,0.5043243243243244
8162,8163,2021-11-12,2021-11-01,724,MT04-S-Blue,25,14.17,48,1200,680.16,0.0,519.84,0.43320000000000003
8163,8164,2021-11-13,2021-11-01,528,MS12-S-Red,17,6.6,10,170,66.0,0.32,104.0,0.611764705882353
8164,8165,2021-11-13,2021-11-01,669,WH02-L-Orange,42,17.96,7,294,125.72,0.06666666666666667,168.28,0.5723809523809524
8165,8166,2021-11-13,2021-11-01,309,MS04-S-Orange,21,12.180000000000001,37,777,450.66,0.125,326.34,0.42
8166,8167,2021-11-13,2021-11-01,191,WH01-L-Purple,37,20.95,3,111,62.85,0.17777777777777778,48.15,0.4337837837837838
8167,8168,2021-11-13,2021-11-01,44,MSH01-34-Red,29,20.06,10,290,200.6,0.32558139534883723,89.4,0.3082758620689655
8168,8169,2021-11-13,2021-11-01,72,MH11-L-White,40,16.93,44,1760,744.92,0.06976744186046512,1015.08,0.57675
8169,8170,2021-11-14,2021-11-01,508,MSH03-32-Black,31,13.95,20,620,279.0,0.3111111111111111,341.0,0.55
8170,8171,2021-11-14,2021-11-01,235,MJ03-S-Black,64,35.88,38,2432,1363.44,0.0,1068.56,0.43937499999999996
8171,8172,2021-11-15,2021-11-01,495,MT06-XS-Black,20,12.46,48,960,598.08,0.2,361.91999999999996,0.37699999999999995
8172,8173,2021-11-15,2021-11-01,601,MH12-M-Blue,33,17.71,6,198,106.26,0.25,91.74,0.4633333333333333
8173,8174,2021-11-16,2021-11-01,148,MP05-32-Green,30,22.05,40,1200,882.0,0.4444444444444444,318.0,0.265
8174,8175,2021-11-16,2021-11-01,487,MP12-34-Black,54,21.37,43,2322,918.91,0.01818181818181818,1403.0900000000001,0.6042592592592593
8175,8176,2021-11-16,2021-11-01,562,MT03-XL-Red,22,9.799999999999999,12,264,117.6,0.12,146.4,0.5545454545454546
8176,8177,2021-11-16,2021-11-01,626,MJ04-L-Purple,45,21.4,45,2025,963.0,0.26229508196721313,1062.0,0.5244444444444445
8177,8178,2021-11-16,2021-11-01,772,WH10-XS-Blue,44,18.93,4,176,75.72,0.0,100.28,0.5697727272727273
8178,8179,2021-11-17,2021-11-01,544,MS06-L-Green,14,6.5200000000000005,26,364,169.52,0.44,194.48,0.5342857142857143
8179,8180,2021-11-17,2021-11-01,248,MH13-M-Green,45,12.610000000000001,43,1935,542.23,0.0,1392.77,0.7197777777777777
8180,8181,2021-11-17,2021-11-01,741,MJ01-XS-Orange,44,24.2,11,484,266.2,0.30158730158730157,217.8,0.45
8181,8182,2021-11-17,2021-11-01,459,MP08-34-Red,41,13.63,22,902,299.86,0.24074074074074073,602.14,0.6675609756097561
8182,8183,2021-11-17,2021-11-01,295,MT01-XS-Orange,18,9.24,14,252,129.36,0.28,122.63999999999999,0.48666666666666664
8183,8184,2021-11-17,2021-11-01,263,MSH11-32-Black,29,19.76,16,464,316.16,0.35555555555555557,147.83999999999997,0.3186206896551724
8184,8185,2021-11-17,2021-11-01,90,WH05-XS-White,24,13.850000000000001,42,1008,581.7,0.45454545454545453,426.29999999999995,0.4229166666666666
8185,8186,2021-11-17,2021-11-01,157,MP03-34-Green,45,15.37,48,2160,737.76,0.16666666666666666,1422.24,0.6584444444444445
8186,8187,2021-11-18,2021-11-01,405,WH08-M-White,36,20.21,26,936,525.46,0.18181818181818182,410.53999999999996,0.43861111111111106
8187,8188,2021-11-18,2021-11-01,759,MSH01-34-Red,36,20.060000000000002,43,1548,862.58,0.16279069767441862,685.42,0.44277777777777777
8188,8189,2021-11-18,2021-11-01,595,MSH12-33-Black,32,8.32,43,1376,357.76,0.2,1018.24,0.74
8189,8190,2021-11-18,2021-11-01,580,MSH07-33-Black,25,10.99,24,600,263.76,0.4444444444444444,336.24,0.5604
8190,8191,2021-11-19,2021-11-01,697,MSH05-32-Pink,26,11.440000000000001,10,260,114.4,0.3953488372093023,145.6,0.5599999999999999
8191,8192,2021-11-19,2021-11-01,173,WH04-XL-Blue,27,11.17,27,729,301.59,0.2894736842105263,427.41,0.5862962962962963
8192,8193,2021-11-19,2021-11-01,303,MH10-S-Black,44,14.870000000000001,28,1232,416.36,0.0,815.64,0.6620454545454545
8193,8194,2021-11-19,2021-11-01,688,MP10-32-Black,39,13.9,22,858,305.8,0.25,552.2,0.6435897435897436
8194,8195,2021-11-19,2021-11-01,623,WB03-S-Yellow,13,5.85,26,338,152.1,0.5185185185185185,185.9,0.55
